customer_id,first_purchase_date,first_purchase_month,second_purchase_date,total_orders,total_customer_revenue,is_repeat_customer,hours_to_second_purchase,days_to_second_purchase,customer_type,second_purchase_interval,second_purchase_interval_order
14586,2011-03-08,2011-03-01,,1,237.36,false,,,One-time customer,No repeat purchase,0
14730,2011-03-08,2011-03-01,2011-03-28,8,1897.57,true,480,20.0,Repeat customer,0–30 days,1
15234,2011-03-08,2011-03-01,,1,197,false,,,One-time customer,No repeat purchase,0
15806,2011-03-08,2011-03-01,2011-07-05,3,784.58,true,2859,119.12,Repeat customer,91–180 days,4
16426,2011-03-08,2011-03-01,2011-09-08,10,1863.76,true,4412,183.84,Repeat customer,181+ days,5
16495,2011-03-08,2011-03-01,2011-03-08,3,648.26,true,0,0.0,Repeat customer,0–30 days,1
12881,2011-03-09,2011-03-01,,1,298,false,,,One-time customer,No repeat purchase,0
14165,2011-03-09,2011-03-01,,1,120.44,false,,,One-time customer,No repeat purchase,0
15206,2011-03-09,2011-03-01,2011-07-17,4,420.3,true,3123,130.1,Repeat customer,91–180 days,4
16572,2011-03-09,2011-03-01,2011-07-11,3,1009.6,true,2977,124.06,Repeat customer,91–180 days,4
13899,2011-03-10,2011-03-01,2011-11-23,2,388.52,true,6196,258.17,Repeat customer,181+ days,5
14297,2011-03-10,2011-03-01,2011-10-10,4,1305.33,true,5138,214.09,Repeat customer,181+ days,5
14603,2011-03-10,2011-03-01,,1,660,false,,,One-time customer,No repeat purchase,0
15308,2011-03-10,2011-03-01,,1,310.47,false,,,One-time customer,No repeat purchase,0
15632,2011-03-10,2011-03-01,2011-03-31,8,3285.31,true,507,21.14,Repeat customer,0–30 days,1
16778,2011-03-10,2011-03-01,2011-09-26,2,245.94,true,4798,199.94,Repeat customer,181+ days,5
16808,2011-03-10,2011-03-01,2011-09-01,2,288.42,true,4200,175.02,Repeat customer,91–180 days,4
18086,2011-03-10,2011-03-01,,1,101.34,false,,,One-time customer,No repeat purchase,0
18183,2011-03-10,2011-03-01,2011-04-26,2,632.07,true,1133,47.22,Repeat customer,31–60 days,2
12520,2011-03-11,2011-03-01,2011-03-25,5,2634.26,true,333,13.89,Repeat customer,0–30 days,1
13043,2011-03-11,2011-03-01,,1,516.42,false,,,One-time customer,No repeat purchase,0
13265,2011-03-11,2011-03-01,2011-04-08,5,2092.66,true,678,28.23,Repeat customer,0–30 days,1
14352,2011-03-11,2011-03-01,2011-04-19,4,1078.96,true,930,38.72,Repeat customer,31–60 days,2
15049,2011-03-11,2011-03-01,,1,121.17,false,,,One-time customer,No repeat purchase,0
16475,2011-03-11,2011-03-01,2011-06-30,4,544.3,true,2670,111.25,Repeat customer,91–180 days,4
16766,2011-03-11,2011-03-01,2011-03-11,2,1145.6,true,2,0.07,Repeat customer,0–30 days,1
16801,2011-03-11,2011-03-01,2011-05-22,4,1594.23,true,1727,71.93,Repeat customer,61–90 days,3
17164,2011-03-11,2011-03-01,2011-05-11,7,2467.35,true,1459,60.79,Repeat customer,61–90 days,3
13708,2011-03-13,2011-03-01,,1,285.33,false,,,One-time customer,No repeat purchase,0
13956,2011-03-13,2011-03-01,2011-04-10,5,1019.27,true,676,28.13,Repeat customer,0–30 days,1
12901,2011-03-14,2011-03-01,2011-03-24,28,17654.54,true,241,10.02,Repeat customer,0–30 days,1
15388,2011-03-14,2011-03-01,,1,140.54,false,,,One-time customer,No repeat purchase,0
15671,2011-03-14,2011-03-01,2011-03-16,7,2657.13,true,53,2.2,Repeat customer,0–30 days,1
16804,2011-03-14,2011-03-01,2011-11-16,3,536.99,true,5929,247.04,Repeat customer,181+ days,5
16871,2011-03-14,2011-03-01,2011-03-29,6,2812.34,true,361,15.05,Repeat customer,0–30 days,1
13121,2011-03-15,2011-03-01,,1,283.73,false,,,One-time customer,No repeat purchase,0
13499,2011-03-15,2011-03-01,2011-04-28,5,1159.11,true,1062,44.25,Repeat customer,31–60 days,2
13716,2011-03-15,2011-03-01,,1,138.28,false,,,One-time customer,No repeat purchase,0
15047,2011-03-15,2011-03-01,,1,343.62,false,,,One-time customer,No repeat purchase,0
15106,2011-03-15,2011-03-01,2011-05-12,5,1422.52,true,1388,57.83,Repeat customer,31–60 days,2
12597,2011-03-16,2011-03-01,2011-06-09,4,3811.22,true,2042,85.09,Repeat customer,61–90 days,3
12994,2011-03-16,2011-03-01,2011-08-11,3,974.42,true,3561,148.35,Repeat customer,91–180 days,4
13358,2011-03-16,2011-03-01,,1,439.03,false,,,One-time customer,No repeat purchase,0
14636,2011-03-16,2011-03-01,2011-11-03,2,609.85,true,5575,232.26,Repeat customer,181+ days,5
16152,2011-03-16,2011-03-01,,1,1829.04,false,,,One-time customer,No repeat purchase,0
16297,2011-03-16,2011-03-01,,1,301.9,false,,,One-time customer,No repeat purchase,0
12955,2011-03-17,2011-03-01,2011-05-04,11,4757.16,true,1160,48.34,Repeat customer,31–60 days,2
13185,2011-03-17,2011-03-01,,1,71.4,false,,,One-time customer,No repeat purchase,0
13216,2011-03-17,2011-03-01,,1,333.74,false,,,One-time customer,No repeat purchase,0
13268,2011-03-17,2011-03-01,2011-03-30,11,3174.75,true,315,13.15,Repeat customer,0–30 days,1
13533,2011-03-17,2011-03-01,2011-03-17,3,269.09,true,0,0.0,Repeat customer,0–30 days,1
13631,2011-03-17,2011-03-01,2011-05-17,11,3070.42,true,1463,60.96,Repeat customer,61–90 days,3
15433,2011-03-17,2011-03-01,2011-05-10,2,533.3,true,1292,53.86,Repeat customer,31–60 days,2
15648,2011-03-17,2011-03-01,2011-05-19,2,639.5,true,1509,62.87,Repeat customer,61–90 days,3
16216,2011-03-17,2011-03-01,,1,914.93,false,,,One-time customer,No repeat purchase,0
16976,2011-03-17,2011-03-01,,1,251.52,false,,,One-time customer,No repeat purchase,0
17725,2011-03-17,2011-03-01,2011-04-04,11,3439.08,true,425,17.68,Repeat customer,0–30 days,1
12878,2011-03-18,2011-03-01,2011-04-17,2,854.99,true,719,29.96,Repeat customer,0–30 days,1
13072,2011-03-18,2011-03-01,,1,177.15,false,,,One-time customer,No repeat purchase,0
14041,2011-03-18,2011-03-01,,1,141.41,false,,,One-time customer,No repeat purchase,0
14059,2011-03-18,2011-03-01,,1,183.6,false,,,One-time customer,No repeat purchase,0
14066,2011-03-18,2011-03-01,,1,152.55,false,,,One-time customer,No repeat purchase,0
14155,2011-03-18,2011-03-01,,1,118.75,false,,,One-time customer,No repeat purchase,0
14633,2011-03-18,2011-03-01,,1,344.9,false,,,One-time customer,No repeat purchase,0
15019,2011-03-18,2011-03-01,,1,252.81,false,,,One-time customer,No repeat purchase,0
16023,2011-03-18,2011-03-01,2011-05-31,3,719.81,true,1777,74.03,Repeat customer,61–90 days,3
16626,2011-03-18,2011-03-01,2011-06-08,17,4413.1,true,1966,81.93,Repeat customer,61–90 days,3
16672,2011-03-18,2011-03-01,2011-04-06,20,8134.94,true,460,19.16,Repeat customer,0–30 days,1
17060,2011-03-18,2011-03-01,,1,234.24,false,,,One-time customer,No repeat purchase,0
12407,2011-03-20,2011-03-01,2011-04-18,5,1708.12,true,695,28.96,Repeat customer,0–30 days,1
12902,2011-03-20,2011-03-01,,1,138.68,false,,,One-time customer,No repeat purchase,0
13592,2011-03-20,2011-03-01,2011-05-10,4,247.96,true,1225,51.07,Repeat customer,31–60 days,2
14071,2011-03-20,2011-03-01,2011-03-24,8,1437.57,true,98,4.08,Repeat customer,0–30 days,1
14223,2011-03-20,2011-03-01,2011-07-05,3,991.13,true,2563,106.82,Repeat customer,91–180 days,4
14232,2011-03-20,2011-03-01,2011-06-06,5,2048.07,true,1869,77.85,Repeat customer,61–90 days,3
15408,2011-03-20,2011-03-01,,1,267.18,false,,,One-time customer,No repeat purchase,0
15703,2011-03-20,2011-03-01,,1,211.5,false,,,One-time customer,No repeat purchase,0
16728,2011-03-20,2011-03-01,2011-04-17,4,1048.28,true,670,27.9,Repeat customer,0–30 days,1
17795,2011-03-20,2011-03-01,2011-06-13,2,342.83,true,2040,85.02,Repeat customer,61–90 days,3
13934,2011-03-21,2011-03-01,,1,922.1,false,,,One-time customer,No repeat purchase,0
14245,2011-03-21,2011-03-01,2011-05-04,2,1693.45,true,1054,43.92,Repeat customer,31–60 days,2
15669,2011-03-21,2011-03-01,2011-06-16,4,684.34,true,2096,87.33,Repeat customer,61–90 days,3
18224,2011-03-21,2011-03-01,,1,158.95,false,,,One-time customer,No repeat purchase,0
14377,2011-03-22,2011-03-01,2011-06-01,2,617.05,true,1704,71.0,Repeat customer,61–90 days,3
14632,2011-03-22,2011-03-01,,1,114.56,false,,,One-time customer,No repeat purchase,0
14711,2011-03-22,2011-03-01,2011-04-04,11,2839.62,true,311,12.97,Repeat customer,0–30 days,1
15132,2011-03-22,2011-03-01,2011-05-24,5,977.93,true,1508,62.87,Repeat customer,61–90 days,3
15457,2011-03-22,2011-03-01,,1,237.07,false,,,One-time customer,No repeat purchase,0
16721,2011-03-22,2011-03-01,,1,292.47,false,,,One-time customer,No repeat purchase,0
17272,2011-03-22,2011-03-01,2011-05-24,4,2148.63,true,1513,63.07,Repeat customer,61–90 days,3
12564,2011-03-23,2011-03-01,,1,456.9,false,,,One-time customer,No repeat purchase,0
12604,2011-03-23,2011-03-01,2011-09-21,2,254.18,true,4370,182.08,Repeat customer,181+ days,5
12818,2011-03-23,2011-03-01,,1,1542.08,false,,,One-time customer,No repeat purchase,0
13132,2011-03-23,2011-03-01,,1,77.3,false,,,One-time customer,No repeat purchase,0
15449,2011-03-23,2011-03-01,2011-06-07,3,974.52,true,1830,76.25,Repeat customer,61–90 days,3
15644,2011-03-23,2011-03-01,2011-03-23,4,803.54,true,1,0.02,Repeat customer,0–30 days,1
17102,2011-03-23,2011-03-01,,1,25.5,false,,,One-time customer,No repeat purchase,0
17250,2011-03-23,2011-03-01,2011-12-06,2,381.97,true,6188,257.81,Repeat customer,181+ days,5
17486,2011-03-23,2011-03-01,,1,396.87,false,,,One-time customer,No repeat purchase,0
17733,2011-03-23,2011-03-01,2011-11-01,2,692.19,true,5351,222.93,Repeat customer,181+ days,5
13341,2011-03-24,2011-03-01,,1,775.85,false,,,One-time customer,No repeat purchase,0
14267,2011-03-24,2011-03-01,2011-03-24,3,1516.24,true,1,0.05,Repeat customer,0–30 days,1
14348,2011-03-24,2011-03-01,,1,409.57,false,,,One-time customer,No repeat purchase,0
15178,2011-03-24,2011-03-01,,1,40.5,false,,,One-time customer,No repeat purchase,0
16022,2011-03-24,2011-03-01,,1,602.63,false,,,One-time customer,No repeat purchase,0
16063,2011-03-24,2011-03-01,,1,335.32,false,,,One-time customer,No repeat purchase,0
17698,2011-03-24,2011-03-01,,1,154.95,false,,,One-time customer,No repeat purchase,0
12545,2011-03-25,2011-03-01,2011-09-25,2,1000.39,true,4417,184.07,Repeat customer,181+ days,5
13743,2011-03-25,2011-03-01,2011-05-06,7,1341.6,true,1008,41.99,Repeat customer,31–60 days,2
14536,2011-03-25,2011-03-01,,1,170.95,false,,,One-time customer,No repeat purchase,0
15815,2011-03-25,2011-03-01,2011-04-08,5,2100.6,true,340,14.14,Repeat customer,0–30 days,1
17946,2011-03-25,2011-03-01,2011-04-20,2,149.58,true,627,26.1,Repeat customer,0–30 days,1
17979,2011-03-25,2011-03-01,2011-03-25,4,732.41,true,1,0.02,Repeat customer,0–30 days,1
14476,2011-03-27,2011-03-01,,1,193,false,,,One-time customer,No repeat purchase,0
15045,2011-03-27,2011-03-01,2011-07-11,2,735.66,true,2544,105.99,Repeat customer,91–180 days,4
12669,2011-03-28,2011-03-01,2011-04-05,3,2744.03,true,191,7.98,Repeat customer,0–30 days,1
15083,2011-03-28,2011-03-01,,1,88.2,false,,,One-time customer,No repeat purchase,0
15624,2011-03-28,2011-03-01,2011-05-17,4,588.13,true,1199,49.97,Repeat customer,31–60 days,2
16245,2011-03-28,2011-03-01,2011-08-10,3,1413.66,true,3240,135.0,Repeat customer,91–180 days,4
18010,2011-03-28,2011-03-01,,1,174.8,false,,,One-time customer,No repeat purchase,0
12888,2011-03-29,2011-03-01,2011-05-09,2,354.12,true,986,41.06,Repeat customer,31–60 days,2
13588,2011-03-29,2011-03-01,2011-07-26,9,2478.95,true,2850,118.73,Repeat customer,91–180 days,4
17398,2011-03-29,2011-03-01,2011-05-13,3,653.38,true,1079,44.98,Repeat customer,31–60 days,2
17719,2011-03-29,2011-03-01,2011-04-06,15,5396.04,true,191,7.95,Repeat customer,0–30 days,1
17874,2011-03-29,2011-03-01,2011-04-28,6,683.46,true,722,30.08,Repeat customer,31–60 days,2
12456,2011-03-30,2011-03-01,2011-07-31,3,3181.04,true,2958,123.26,Repeat customer,91–180 days,4
13720,2011-03-30,2011-03-01,2011-04-15,4,799.9,true,390,16.25,Repeat customer,0–30 days,1
15364,2011-03-30,2011-03-01,2011-09-05,2,913.19,true,3812,158.84,Repeat customer,91–180 days,4
15528,2011-03-30,2011-03-01,,1,229.33,false,,,One-time customer,No repeat purchase,0
15832,2011-03-30,2011-03-01,,1,836.79,false,,,One-time customer,No repeat purchase,0
16657,2011-03-30,2011-03-01,2011-07-14,4,874.43,true,2543,105.99,Repeat customer,91–180 days,4
17775,2011-03-30,2011-03-01,,1,56.4,false,,,One-time customer,No repeat purchase,0
13060,2011-03-31,2011-03-01,,1,307.53,false,,,One-time customer,No repeat purchase,0
13918,2011-03-31,2011-03-01,2011-10-21,2,1212.84,true,4890,203.76,Repeat customer,181+ days,5
16398,2011-03-31,2011-03-01,2011-07-08,2,1705.8,true,2382,99.23,Repeat customer,91–180 days,4
16698,2011-03-31,2011-03-01,2011-04-27,2,1998,true,645,26.89,Repeat customer,0–30 days,1
17088,2011-03-31,2011-03-01,2011-06-10,4,1991.01,true,1704,70.98,Repeat customer,61–90 days,3
17781,2011-03-31,2011-03-01,2011-07-03,2,188.02,true,2253,93.84,Repeat customer,91–180 days,4
12569,2011-04-01,2011-04-01,2011-04-14,32,4124.69,true,308,12.84,Repeat customer,0–30 days,1
13841,2011-04-01,2011-04-01,,1,85,false,,,One-time customer,No repeat purchase,0
14886,2011-04-01,2011-04-01,,1,364.8,false,,,One-time customer,No repeat purchase,0
16162,2011-04-01,2011-04-01,,1,37.4,false,,,One-time customer,No repeat purchase,0
16609,2011-04-01,2011-04-01,2011-05-03,7,5493.46,true,768,32.03,Repeat customer,31–60 days,2
17701,2011-04-01,2011-04-01,,1,417.95,false,,,One-time customer,No repeat purchase,0
18263,2011-04-01,2011-04-01,2011-07-07,3,1213.16,true,2327,96.93,Repeat customer,91–180 days,4
14023,2011-04-03,2011-04-01,2011-12-02,2,584.07,true,5830,242.92,Repeat customer,181+ days,5
14719,2011-04-04,2011-04-01,2011-06-13,5,1581.84,true,1678,69.94,Repeat customer,61–90 days,3
14747,2011-04-04,2011-04-01,,1,328.2,false,,,One-time customer,No repeat purchase,0
15756,2011-04-04,2011-04-01,2011-05-10,4,528.01,true,864,36.01,Repeat customer,31–60 days,2
16142,2011-04-04,2011-04-01,,1,535.34,false,,,One-time customer,No repeat purchase,0
17956,2011-04-04,2011-04-01,,1,12.75,false,,,One-time customer,No repeat purchase,0
18185,2011-04-04,2011-04-01,,1,304.25,false,,,One-time customer,No repeat purchase,0
13525,2011-04-05,2011-04-01,2011-11-25,2,628.78,true,5613,233.85,Repeat customer,181+ days,5
15145,2011-04-05,2011-04-01,2011-04-26,4,1194.73,true,505,21.06,Repeat customer,0–30 days,1
15442,2011-04-05,2011-04-01,,1,594,false,,,One-time customer,No repeat purchase,0
16696,2011-04-05,2011-04-01,2011-05-10,4,657.9,true,836,34.84,Repeat customer,31–60 days,2
14964,2011-04-06,2011-04-01,,1,206.21,false,,,One-time customer,No repeat purchase,0
16031,2011-04-06,2011-04-01,2011-09-08,2,547.9,true,3719,154.95,Repeat customer,91–180 days,4
17042,2011-04-06,2011-04-01,2011-05-27,5,1036.58,true,1220,50.81,Repeat customer,31–60 days,2
17140,2011-04-06,2011-04-01,,1,454.12,false,,,One-time customer,No repeat purchase,0
17906,2011-04-06,2011-04-01,,1,72.9,false,,,One-time customer,No repeat purchase,0
13731,2011-04-07,2011-04-01,2011-05-04,2,610.59,true,652,27.18,Repeat customer,0–30 days,1
13950,2011-04-07,2011-04-01,2011-09-27,4,745.06,true,4155,173.14,Repeat customer,91–180 days,4
16144,2011-04-07,2011-04-01,,1,175.2,false,,,One-time customer,No repeat purchase,0
12999,2011-04-08,2011-04-01,2011-05-18,3,455.88,true,966,40.26,Repeat customer,31–60 days,2
14246,2011-04-08,2011-04-01,2011-07-25,3,1474.06,true,2595,108.13,Repeat customer,91–180 days,4
15119,2011-04-08,2011-04-01,,1,266.4,false,,,One-time customer,No repeat purchase,0
16837,2011-04-08,2011-04-01,2011-04-13,11,3170.98,true,122,5.06,Repeat customer,0–30 days,1
17054,2011-04-08,2011-04-01,2011-04-18,5,1356.33,true,241,10.05,Repeat customer,0–30 days,1
18040,2011-04-08,2011-04-01,2011-11-20,2,357.2,true,5430,226.25,Repeat customer,181+ days,5
12447,2011-04-10,2011-04-01,,1,476.49,false,,,One-time customer,No repeat purchase,0
13232,2011-04-10,2011-04-01,2011-05-15,7,1328.35,true,839,34.95,Repeat customer,31–60 days,2
13570,2011-04-10,2011-04-01,,1,239.49,false,,,One-time customer,No repeat purchase,0
15655,2011-04-10,2011-04-01,,1,560.67,false,,,One-time customer,No repeat purchase,0
18129,2011-04-10,2011-04-01,,1,112.55,false,,,One-time customer,No repeat purchase,0
12363,2011-04-11,2011-04-01,2011-08-22,2,552,true,3189,132.87,Repeat customer,91–180 days,4
12596,2011-04-11,2011-04-01,2011-10-19,2,618.27,true,4584,190.99,Repeat customer,181+ days,5
14273,2011-04-11,2011-04-01,2011-05-06,4,559.97,true,595,24.79,Repeat customer,0–30 days,1
15214,2011-04-11,2011-04-01,2011-06-09,8,1661.44,true,1416,59.0,Repeat customer,31–60 days,2
15414,2011-04-11,2011-04-01,2011-11-02,3,774.9,true,4921,205.05,Repeat customer,181+ days,5
15737,2011-04-11,2011-04-01,2011-06-03,8,1188.12,true,1276,53.19,Repeat customer,31–60 days,2
17574,2011-04-11,2011-04-01,,1,185.65,false,,,One-time customer,No repeat purchase,0
18080,2011-04-11,2011-04-01,2011-11-21,2,1231.5,true,5374,223.91,Repeat customer,181+ days,5
12463,2011-04-12,2011-04-01,2011-05-17,4,1344.78,true,838,34.89,Repeat customer,31–60 days,2
14111,2011-04-12,2011-04-01,2011-08-25,4,692.85,true,3243,135.14,Repeat customer,91–180 days,4
15935,2011-04-12,2011-04-01,2011-04-14,2,416.86,true,52,2.16,Repeat customer,0–30 days,1
16697,2011-04-12,2011-04-01,,1,112.75,false,,,One-time customer,No repeat purchase,0
16729,2011-04-12,2011-04-01,2011-04-18,21,7205.33,true,144,6.0,Repeat customer,0–30 days,1
17972,2011-04-12,2011-04-01,,1,135.19,false,,,One-time customer,No repeat purchase,0
13122,2011-04-13,2011-04-01,2011-09-06,2,922.39,true,3505,146.07,Repeat customer,91–180 days,4
14262,2011-04-13,2011-04-01,2011-07-05,8,2618.23,true,1992,83.02,Repeat customer,61–90 days,3
14931,2011-04-13,2011-04-01,2011-05-17,5,1257.68,true,824,34.32,Repeat customer,31–60 days,2
15147,2011-04-13,2011-04-01,,1,623.5,false,,,One-time customer,No repeat purchase,0
15230,2011-04-13,2011-04-01,2011-04-14,2,429.6,true,27,1.15,Repeat customer,0–30 days,1
16097,2011-04-13,2011-04-01,,1,185.05,false,,,One-time customer,No repeat purchase,0
16309,2011-04-13,2011-04-01,2011-08-25,2,706.57,true,3220,134.16,Repeat customer,91–180 days,4
16966,2011-04-13,2011-04-01,2011-05-19,7,2154.97,true,865,36.05,Repeat customer,31–60 days,2
13811,2011-04-14,2011-04-01,2011-04-18,3,814.5,true,88,3.66,Repeat customer,0–30 days,1
15813,2011-04-14,2011-04-01,2011-05-16,2,1303.91,true,767,31.96,Repeat customer,31–60 days,2
16249,2011-04-14,2011-04-01,2011-05-22,5,1800.07,true,913,38.01,Repeat customer,31–60 days,2
16806,2011-04-14,2011-04-01,2011-05-03,4,762.16,true,452,18.8,Repeat customer,0–30 days,1
17058,2011-04-14,2011-04-01,2011-05-24,3,1179.89,true,964,40.19,Repeat customer,31–60 days,2
17704,2011-04-14,2011-04-01,2011-06-24,2,885.19,true,1704,71.01,Repeat customer,61–90 days,3
12769,2011-04-15,2011-04-01,,1,1143.6,false,,,One-time customer,No repeat purchase,0
13120,2011-04-15,2011-04-01,,1,30.6,false,,,One-time customer,No repeat purchase,0
14323,2011-04-15,2011-04-01,2011-08-17,2,605.06,true,2976,124.0,Repeat customer,91–180 days,4
17367,2011-04-15,2011-04-01,,1,167.55,false,,,One-time customer,No repeat purchase,0
15172,2011-04-17,2011-04-01,2011-05-27,5,1624.05,true,958,39.91,Repeat customer,31–60 days,2
15745,2011-04-17,2011-04-01,2011-09-27,4,1094.59,true,3909,162.89,Repeat customer,91–180 days,4
17697,2011-04-17,2011-04-01,,1,338.95,false,,,One-time customer,No repeat purchase,0
18213,2011-04-17,2011-04-01,,1,232.48,false,,,One-time customer,No repeat purchase,0
15491,2011-04-18,2011-04-01,2011-04-18,6,3100.09,true,0,0.01,Repeat customer,0–30 days,1
15508,2011-04-18,2011-04-01,2011-04-28,6,1000.27,true,238,9.92,Repeat customer,0–30 days,1
16617,2011-04-18,2011-04-01,,1,151.85,false,,,One-time customer,No repeat purchase,0
13376,2011-04-19,2011-04-01,2011-05-20,3,1019.76,true,740,30.84,Repeat customer,31–60 days,2
15225,2011-04-19,2011-04-01,,1,409.4,false,,,One-time customer,No repeat purchase,0
15436,2011-04-19,2011-04-01,2011-10-23,3,1067.75,true,4488,186.98,Repeat customer,181+ days,5
15594,2011-04-19,2011-04-01,2011-09-07,5,1771.78,true,3384,141.03,Repeat customer,91–180 days,4
16633,2011-04-19,2011-04-01,2011-06-12,6,2883.1,true,1293,53.88,Repeat customer,31–60 days,2
15517,2011-04-20,2011-04-01,,1,267.03,false,,,One-time customer,No repeat purchase,0
17120,2011-04-20,2011-04-01,,1,307.46,false,,,One-time customer,No repeat purchase,0
12354,2011-04-21,2011-04-01,,1,1079.4,false,,,One-time customer,No repeat purchase,0
12506,2011-04-21,2011-04-01,,1,73.5,false,,,One-time customer,No repeat purchase,0
12622,2011-04-21,2011-04-01,,1,180.1,false,,,One-time customer,No repeat purchase,0
13389,2011-04-21,2011-04-01,2011-09-26,3,797.96,true,3789,157.9,Repeat customer,91–180 days,4
13505,2011-04-21,2011-04-01,2011-05-31,4,4393.63,true,963,40.15,Repeat customer,31–60 days,2
14759,2011-04-21,2011-04-01,2011-08-19,3,1625.97,true,2878,119.92,Repeat customer,91–180 days,4
16587,2011-04-21,2011-04-01,,1,225.15,false,,,One-time customer,No repeat purchase,0
16750,2011-04-21,2011-04-01,2011-07-26,5,623.93,true,2305,96.02,Repeat customer,91–180 days,4
17061,2011-04-21,2011-04-01,2011-04-21,11,5232.23,true,1,0.05,Repeat customer,0–30 days,1
17630,2011-04-21,2011-04-01,2011-06-23,2,503.6,true,1509,62.91,Repeat customer,61–90 days,3
15108,2011-04-26,2011-04-01,2011-06-05,4,1300.25,true,962,40.08,Repeat customer,31–60 days,2
15237,2011-04-26,2011-04-01,2011-05-20,4,1412.32,true,575,23.99,Repeat customer,0–30 days,1
16942,2011-04-26,2011-04-01,2011-05-04,9,1904.99,true,193,8.01,Repeat customer,0–30 days,1
17670,2011-04-26,2011-04-01,,1,205.7,false,,,One-time customer,No repeat purchase,0
13637,2011-04-27,2011-04-01,2011-06-05,3,804.3,true,936,39.01,Repeat customer,31–60 days,2
15891,2011-04-27,2011-04-01,,1,511.68,false,,,One-time customer,No repeat purchase,0
16965,2011-04-27,2011-04-01,,1,201.19,false,,,One-time customer,No repeat purchase,0
13229,2011-04-28,2011-04-01,,1,160.95,false,,,One-time customer,No repeat purchase,0
14973,2011-04-28,2011-04-01,2011-07-28,3,1314.45,true,2187,91.15,Repeat customer,91–180 days,4
15952,2011-04-28,2011-04-01,2011-07-03,4,781.91,true,1585,66.03,Repeat customer,61–90 days,3
16370,2011-04-28,2011-04-01,2011-06-10,4,1301.91,true,1027,42.79,Repeat customer,31–60 days,2
16637,2011-04-28,2011-04-01,2011-08-08,4,1154.47,true,2450,102.07,Repeat customer,91–180 days,4
17893,2011-04-28,2011-04-01,,1,107.21,false,,,One-time customer,No repeat purchase,0
15376,2011-05-01,2011-05-01,2011-08-14,3,1221.56,true,2522,105.08,Repeat customer,91–180 days,4
14149,2011-05-03,2011-05-01,,1,446.62,false,,,One-time customer,No repeat purchase,0
15582,2011-05-03,2011-05-01,2011-08-31,3,682.91,true,2881,120.05,Repeat customer,91–180 days,4
16055,2011-05-03,2011-05-01,,1,134.8,false,,,One-time customer,No repeat purchase,0
16230,2011-05-03,2011-05-01,2011-06-03,2,542.03,true,739,30.79,Repeat customer,31–60 days,2
17501,2011-05-03,2011-05-01,2011-05-03,2,288.6,true,0,0.0,Repeat customer,0–30 days,1
18146,2011-05-03,2011-05-01,2011-07-22,2,160.35,true,1916,79.81,Repeat customer,61–90 days,3
12886,2011-05-04,2011-05-01,2011-10-03,2,1378.4,true,3647,151.95,Repeat customer,91–180 days,4
13524,2011-05-04,2011-05-01,2011-06-19,5,680.18,true,1107,46.15,Repeat customer,31–60 days,2
14948,2011-05-04,2011-05-01,2011-07-25,6,1101.97,true,1962,81.75,Repeat customer,61–90 days,3
16610,2011-05-04,2011-05-01,,1,75.66,false,,,One-time customer,No repeat purchase,0
17394,2011-05-04,2011-05-01,,1,203.87,false,,,One-time customer,No repeat purchase,0
17443,2011-05-04,2011-05-01,,1,534.24,false,,,One-time customer,No repeat purchase,0
12593,2011-05-05,2011-05-01,2011-08-02,3,418.1,true,2136,89.02,Repeat customer,61–90 days,3
13867,2011-05-05,2011-05-01,2011-09-26,3,1005.09,true,3451,143.79,Repeat customer,91–180 days,4
14340,2011-05-05,2011-05-01,,1,134.7,false,,,One-time customer,No repeat purchase,0
14393,2011-05-05,2011-05-01,,1,67.95,false,,,One-time customer,No repeat purchase,0
14697,2011-05-05,2011-05-01,2011-05-05,2,188.61,true,0,0.01,Repeat customer,0–30 days,1
16457,2011-05-05,2011-05-01,,1,208.36,false,,,One-time customer,No repeat purchase,0
17522,2011-05-05,2011-05-01,2011-05-17,5,1070.71,true,282,11.75,Repeat customer,0–30 days,1
17527,2011-05-05,2011-05-01,2011-08-22,4,939.37,true,2613,108.86,Repeat customer,91–180 days,4
12394,2011-05-06,2011-05-01,2011-10-07,2,1272.48,true,3690,153.75,Repeat customer,91–180 days,4
13365,2011-05-06,2011-05-01,2011-11-06,2,2225.37,true,4416,184.03,Repeat customer,181+ days,5
13741,2011-05-06,2011-05-01,2011-06-09,3,668.43,true,810,33.76,Repeat customer,31–60 days,2
15258,2011-05-06,2011-05-01,2011-06-24,2,623.16,true,1174,48.93,Repeat customer,31–60 days,2
15668,2011-05-06,2011-05-01,,1,76.32,false,,,One-time customer,No repeat purchase,0
16319,2011-05-06,2011-05-01,,1,404.4,false,,,One-time customer,No repeat purchase,0
17174,2011-05-06,2011-05-01,,1,59.9,false,,,One-time customer,No repeat purchase,0
18235,2011-05-06,2011-05-01,2011-08-11,3,1796.48,true,2330,97.1,Repeat customer,91–180 days,4
12700,2011-05-08,2011-05-01,2011-07-06,4,4939.99,true,1413,58.88,Repeat customer,31–60 days,2
14005,2011-05-08,2011-05-01,2011-06-17,5,2874.72,true,958,39.9,Repeat customer,31–60 days,2
17410,2011-05-08,2011-05-01,2011-09-04,5,1214.72,true,2857,119.03,Repeat customer,91–180 days,4
18142,2011-05-08,2011-05-01,2011-07-05,2,1019.52,true,1393,58.03,Repeat customer,31–60 days,2
